text,label
"From:  (iisi owner)
Subject: iisi clock upgrades
Organization: cumc
Lines: 4

Any new reports about iisi clock upgrade to 25 mhz,  33 mhz?
Any failures?

-a iisi owner with a slow mac and an itchcy soldering iron
",4
"From: pyeatt@Texaco.com (Larry D. Pyeatt)
Subject: Re: Mix GL with X (Xlib,Xt,mwm)
Nntp-Posting-Host: 211.2.1.65
Organization: Texaco
Lines: 24

In article <27808.9304211039@scorpion.dps.co.uk>, gerard@dps.co.UK (Gerard O'Driscoll) writes:
|> 
|> pyeatt@Texaco.com writes:
|> 
|> >> There is a widget already defined for GL.  It is the GlxMDraw (motif) or
|> >> GlxDraw (athena) widget.  It is similar to a XmDrawingArea, except that it
|> >> allows you to use GL calls to render into the window.  Look at glxlink,
|> >> glxunlink, glxgetconfig, and glxwinset in the man pages.
|> 
|> Where do I get hold of these widgets?
|> 
|>  	Gerard O'Driscoll (gerard.odriscoll@dps.co.uk)
|>  	Du Pont Pixel Systems Ltd.

They come with every Iris now.  Nth also ships it with their latest
version of Nth Portable GL.  I just got the update a couple of weeks
ago.  I would assume that Silicon Graphics would license the source
to you so that you can include it in your company's GL offering.

-- 
Larry D. Pyeatt                 The views expressed here are not
Internet : pyeatt@texaco.com    those of my employer or of anyone
Voice    : (713) 975-4056       that I know of with the possible
                                exception of myself.
",5
"From: buck@granite.ma30.bull.com (Ken Buck)
Subject: Re: Do trains have radar?
Organization: Bull Information Systems Inc.
Lines: 16

hhtra@usho72.hou281.chevron.com (T.M.Haddock) writes:
> I came upon a 
> train parked on a trestle with its locomotive sitting directly over
> the northbound lanes. [...] Just as I passed from underneath the trestle,
> my radar detector went into full alert - all lights lit and all chirps,
> beeps, and buzzes going strong.
> Could this have been caused by the train's radio or what?

recently-manufactured locomotives have wheel-slip detection systems
that use frequencies shared with police radar (i forget which band).
these will set off your radar detector if you get close enough, though
i believe the range is pretty short.

BTW, railroad police sometimes use radar to check for speeding trains
(just like regular police check for speeding cars), although the
intent here is for safety, not revenue collection (unlike with cars).
",7
"From: ""Douglas Johnson"" <p00450@psilink.com>
Subject: Unix crypt for DOS
Nntp-Posting-Host: 127.0.0.1
Organization: Class Technology Corporation
X-Mailer: PSILink-DOS (3.4)
Lines: 4

I've recently moved from Unix to a DOS box and have a number of files 
that I used crypt to ""protect"".  Does anyone know of a DOS version of 
crypt?  I've found one, but it insists on six letter keys and I used 
some shorter ones.  Thanks for your help.  -- Doug
",11
"From: neff123@garnet.berkeley.edu (Stephen Kearney)
Subject: Re: Is Microsoft Windows really and Operating system?
Article-I.D.: agate.1pr6rm$t7f
Organization: University of California, Berkeley
Lines: 19
NNTP-Posting-Host: garnet.berkeley.edu

>Well, you may think that, but you are wrong.

Ah... The joys of networking. I just hope that you forgot the :->

>If you don't like the file manager, DON'T use it!

I don't. I use NDW.

>I like the more modular nature of Windoze.

If you like things to be modular, I think you would love System 7.
Instead of adding a line to your autoexec.bat, you just drop the
icon into the extensions folder.

>Just because one has had ignorance sold to one by the evil 
>fruit empire, one is not forbidden to learn about one's file 
>system below the level of the GUI.

I'm still working on that one :-/
",2
"From: acollins@uclink.berkeley.edu (Andy Collins)
Subject: Voltage regulation and current limiting
Organization: University of California, Berkeley
Lines: 37
NNTP-Posting-Host: uclink.berkeley.edu
Summary: Need help!!!

One not-so-quick question to throw out there for you guys...

For our class project, we need to design and build a power supply
to the following specs:

Voltatge:  adjustable from 1-12V
Current:   *limited* at 1A

Voltage must stay within 2% of designated value for I from 0-1A
AC ripple less than 5 mV (rms)

Of course, we can't just use an adjustable voltage, current-limiting
regulator chip ;^)

Our problem is with the current limiting (i.e. we've found stuff to
do the rest of the parts of the circuit).  What the supply must do,
if presented with a load which would draw more than 1A, given the
supply voltage, is reduce the voltage so that the current will equal
one amp.  Thus, if we were to short the thing with the ammeter, we
should read one amp.  If we measure the current through a 1 ohm 
resistor at 12V, we should read one amp (and the output voltage, by
necessity, must be 1V.

The only basic idea we have seen for the current limiter involves
a circuit which will pull current off of the base of the output 
power transistor, and therefore reduce the output.

So, does anybody have any ideas we could work from?

Thanks in advance.

Andy Collins, KC6YEY
acollins@uclink.berkeley.edu

ps: If anybody wants to flame this as a stupid project, I agree fully,
    but I still have to do it, its graded ;^)

",12
"From: bil@okcforum.osrhe.edu (Bill Conner)
Subject: Re: Dear Mr. Theist
Nntp-Posting-Host: okcforum.osrhe.edu
Organization: Okcforum Unix Users Group
X-Newsreader: TIN [version 1.1 PL6]
Lines: 20

Pixie (dl2021@andy.bgsu.edu) wrote:

:      For all the problems technology has caused, your types have made
: things even worse.  Must we be reminded of the Inquisition, Operation
: Rescue, the Ku Klux Klan, Posse Comitatus, the 700 Club, David Duke, Salem
: Witch Trials, the Crusades, gay bashings, etc.
:      PLUS virtually each and every single war, regardless of the level of
: technology, has had theistic organizations cheering on the carnage
: (chaplains, etc.), and claiming that god was in favor of the whole ordeal. 
: Don't forget to pray for our troops!
:      

This is really tedious. Every bad thing that's ever happened is
because the malefactors were under the influence of religion - does
anyone -really- believe that. I've seen it so often it must be a
pretty general opinion in a.a, but I want to believe that atheists are
really not THAT dishonest. Please, stick to the facts and, having
accomplished that, interpret them correctly.

Bill
",0
"From: dewinter@prl.philips.nl (Rob de Winter)
Subject: WANTED: Address SYMANTEC
Originator: dewinter@prl.philips.nl
Organization: Philips Research Laboratories, Eindhoven, The Netherlands
Lines: 17

I am looking for the exact address of the Symantec Coporatoin, which 
distributes Norton Desktop and other Windows software.

The information I am looking for is:

Mail address
Phone number
Fax number
E-mail address

Thanks in advance.

-- 
*** Nothing beats skiing, if you want to have real fun during holidays. ***
***       Rob de Winter  Philips Research, IST/IT, Building WL-1        ***
***       P.O. Box 80000, 5600 JA  Eindhoven. The Netherlands           ***
***       Tel: +31 40 743621  E-mail: dewinter@prl.philips.nl           ***
",2
"From: jigang@dale.ssc.gov (Jigang Yang)
Subject: Re: internationalized menus & icon labels
Keywords: icon, motif, openlook
Nntp-Posting-Host: dale.ssc.gov
Organization: SSC Lab
Lines: 15



             I have a problem with icon pixmap. My application has to run
   under openwindow and motif. I wrote my program in Motif with pixmap and
   icons. It runs fine under motif/motif window manager and X11R5/mwm. But 
   the icon pixmap does not show up under openwin/olwm and X11R5/olwm.

             Has anybody got into this kind of problem? Need a clue. An 
   example which works in both X11R5/motif and openwindow will be great.

-- 
Jigang Yang, jigang@dale.ssc.gov, jyang@sscvx1.bitnet
2550 Beckleymeade Ave. MS 4011  Tel: 214-708-3498
Dallas, TX 75237                Fax: 214-708-4898 
 
",5
"From: Peter.vanderveen@visser.el.wau.nl  (Peter van der Veen)
Subject: Re: Fonts in POV??
Lines: 30
Organization: Wageningen Agricultural University
X-Newsreader: FTPNuz (DOS) v1.0

In Article <1qg9fc$et9@wampyr.cc.uow.edu.au> ""g9134255@wampyr.cc.uow.edu.au (Coronado Emmanuel Abad)"" says:
> 
> 
> 	I have seen several ray-traced scenes (from MTV or was it 
> RayShade??) with stroked fonts appearing as objects in the image.
> The fonts/chars had color, depth and even textures associated with
> them.  Now I was wondering, is it possible to do the same in POV??
> 
> 
> Thanks,
> 
> Noel
> 
Yes, there are serveral programs which can convert font files (eq the Borland
fonts) to objects consisting of spheres, cones etc. 
I've used a program (forgot its name/place, but i can look for it) which
converted these Borland fonts to three different raytracers. Vivid, POV and
Polyray (which i like more (more flexibel/faster/use of expressions etc).
The program has a lot nice features.
So if interested give me a mail.

 /*---------*\*/*-------------------------------------------*\
 *|  ____/|  *|*    PETER.VANDERVEEN@VISSER.EL.WAU.NL       |*
 *|  \ o.O|  *|*    Department of Genetics                  |*
 *|   =(_)=  *|*    Agricultural University                 |*
 *|     U    *|*    Wageningen, The Netherlands             |*
 \*---------*/*\*-------------------------------------------*/
",1
"From: mcg2@ns1.cc.lehigh.edu (Marc Gabriel)
Subject: Re: How to Diagnose Lyme... really
Organization: Lehigh University
Lines: 44
X-Newsreader: TIN [version 1.1 PL9]

Gordon Banks (geb@cs.pitt.edu) wrote:
: In article <1993Apr12.201056.20753@ns1.cc.lehigh.edu> mcg2@ns1.cc.lehigh.edu (
Marc Gabriel) writes:

: >Now, I'm not saying that culturing is the best way to diagnose; it's very
: >hard to culture Bb in most cases.  The point is that Dr. N has developed a
: >""feel"" for what is and what isn't LD.  This comes from years of experience.
: >No serology can match that.  Unfortunately, some would call Dr. N a ""quack""
: >and accuse him of trying to make a quick buck.
: >
: Why do you think he would be called a quack?  The quacks don't do cultures.
: They poo-poo doing more lab tests:  ""this is Lyme, believe me, I've
: seen it many times.  The lab tests aren't accurate.  We'll treat it
: now.""  Also, is Dr. N's practice almost exclusively devoted to treating
: Lyme patients?  I don't know *any* orthopedic surgeons who fit this
: pattern.  They are usually GPs.

No, he does not exclusively treat LD patients.  However, in some parts of the
country, you don't need to be known as an LD ""specialist"" to see a large
number of LD patients walk through your office.  Given the huge problem of
underdiagnosis, orthopedists encounter late manifestations of the disease just
about every day in their regular practices.  Dr. N. told me that last year,
he sent between 2 and 5 patients a week to the LD specialists... and he is not
the only orthopedists in the town.

Let's say that only 2 people per week actually have LD.  That means at the
*very minimum* 104 people in our town (and immediate area) develop late stage
manifestations of LD *every year*.  Add in the folks who were diagnosed by
neurologists, rheumatologists, GPs, etc, and you can see what kind of problem
we have.  No wonder just about everybody in town personally knows an LD
patient.

He refers most patients to LD specialists, but in extreme cases he puts the
patient on medication immediately to minimize the damage (in most cases, to
the knees).

Gordon is correct when he states that most LD specialists are GPs.

-Marc.
-- 
--
---------------------------------------------------------------------
              Marc C. Gabriel        -  U.C. Box 545  -
              (215) 882-0138         Lehigh University
",13
"From: cutter@gloster.via.mind.org (cutter)
Subject: Re: A Message for you Mr. President: How do you know what happened?
Distribution: world
Organization: Gordian Knot, Gloster,GA
Lines: 26

bskendig@netcom.com (Brian Kendig) writes:

> b645zaw@utarlg.uta.edu (Stephen Tice) writes:
> >
> >One way or another -- so much for patience. Too bad you couldn't just 
> >wait. Was the prospect of God's Message just too much to take?
> 
> So you believe that David Koresh really is Jesus Christ?
> 

You know, everybody scoffed at that guy they hung up on a cross too.
He claimed also to be the son of God; and it took almost two thousand 
years to forget what he preached.

	Love thy neighbor as thyself.


Anybody else wonder if those two guys setting the fires were 'agent 
provacateurs.'


---------------------------------------------------------------------
cutter@gloster.via.mind.org (chris)     All jobs are easy 
                                     to the person who
                                     doesn't have to do them.
                                               Holt's law
",19
"From: kmelcher@rafael.Arco.COM (Kenneth Melcher)
Subject: Re: The 1964 Phillies: deja vu?
Reply-To: kmelcher@rafael.Arco.COM
Organization: ARCO Exploration and Production Technology
Lines: 3

My dad has always blamed the Phillies collapse in '64 on me...  On Sept 21,  1964,  the Phillies had something like a 9 game lead with 12 to play.  I was born on Sept 21,  1964.  The Phils proceeded to lose something like 10 straight while the Cards won 10 straight (does anyone know hte exact numbers?),  and a pennant was blown.  To this day my dad likes to remind me that it all began when I was born!

KRM
",9
"Nntp-Posting-Host: bones.et.byu.edu
Lines: 6
Subject: PD 3D Viewer wanted
Summary: 3D
Expires: May 20, 1993
Organization: Brigham Young University, Provo UT USA
From: qiaok@bones.et.byu.edu (Kun Qiao)

I am looking for a public domain 3d viewer.  It does not have to be very
fancy.  The features I want is simple wireframe display, flat shading, 
simple transformation.  It would be nice to have hidden line.    

Any information is appreciated.

",1
"From: Alexander Samuel McDiarmid <am2o+@andrew.cmu.edu>
Subject: Re: HELP INSTALL RAM ON CENTRIS 610
Organization: Sophomore, Mechanical Engineering, Carnegie Mellon, Pittsburgh, PA
Lines: 22
NNTP-Posting-Host: andrew.cmu.edu
In-Reply-To: <C5115s.5Fy@murdoch.acc.Virginia.EDU>

Excerpts from netnews.comp.sys.mac.misc: 5-Apr-93 Re: HELP INSTALL RAM
ON CEN.. by Jason Harvey Titus@farad 
> From: jht9e@faraday.clas.Virginia.EDU (Jason Harvey Titus)
> Subject: Re: HELP INSTALL RAM ON CENTRIS 610
> Date: Mon, 5 Apr 1993 20:05:51 GMT
>  
>         I had asked everyone about problems installing a 4 meg
> simm and an 8 meg simm in my Centris 610, but the folks at the
> local Apple store called the folks in Cupertino and found that
> you can't have simms of different speeds in one machine, even
> if they are both fast enough - ie - My 80 ns 8 meg and 60ns 4
> meg simms were incompatibable...  Just thought people might
> want to know.....
>                                         Jason.



oh boy am i confused, I thought the entire point of the 72 pin simms was
that you could use diffrent size simms so you could avoid having to use
sets.  all horror stories not withstanding.

                                                                -A.
",4
"From: smd@iao.ford.com (Steve Dahmen)
Subject: Changing colors on a label - HELP
Organization: Ford Motor Company -- standard disclaimers apply
Lines: 21
Distribution: world
Reply-To: smd@iao.ford.com (Steve Dahmen)
NNTP-Posting-Host: ope001.iao.ford.com


I have a toggleButton widget (yes widget) and I have a routine
which changes the color of the foreground and background of the
label.  Well, the background changes alright, but the label
text does not redraw itself.

I am guessing that I have to force it to redraw with an
XExposeEvent sent to it via XSendEvent.  Is this the best
way to get the text up again?  I can't seeem to get
XSEndEvent to work right.... if this is a good approach,
might anyone have an example lying around to show me how to
do this?  I've RTFM all evening and did not find a decent
example.

PS I keep getting Segmentation Faults in XSEndEvent, tho all
the values are as expected.

Thanks in Advance

Stephen M. Dahmen

",5
"From: rsrodger@wam.umd.edu (Yamanari)
Subject: Turbomodem+ (Complete Pc) question
Nntp-Posting-Host: rac2.wam.umd.edu
Organization: University of Maryland, College Park
Lines: 43


	I'm trying to transfer some software between two machines 
	and I'm having real trouble.  My own Intel 14.4k (
	v32/v32bis/v42/v42bis) works fine--I just talk to it
	at 56k and everything comes out clear.  This other modem,
	at the other machine, is a ""Turbomodem+"" from ""The 
	Complete PC"" (the machines are in seperate houses, 
	so a direct serial link is impossible, and copying this
	much data to disk is a pain--easier to turn the machines
	on for a few hours and go see a movie--no, this is not
	pirated software).

	I am having no end of trouble trying to set it up.  It will
	dial and connect just fine--at 9600 baud.  But if I try to
	set the comm at 19k2, 38.4k or 56kbps, the stupid thing
	connects, but just gives garbage (it connects 14.4k).  
	His machine (a dx48633) has a 16550AFN UART, so that's
	not the problem.

	It seems to me that the stupid thing wants to talk to 	
	a comm program _at_ 14.400bps, even though it will take
	dialing instructions at 56k (and respond OK, etc. to 
	other commands).  I don't have a comm program that can
	do precisely 14.4k.  

	I looked at the manual but it was unclear.  All I know is,
	I didn't have this trouble with the Intel--it came
	ready to connect this way.  Do I need to initialize it
	any way in particular?

	Also, it's _using_ V.42bis and V.42 (and MNP5) when connecting
	here (i.e., at 9600, since our tests at 14k4 are zip so far)
	but it doesn't _say_ so there.  any ideas?

	(BTW:  I tried the initialization string that I use for
	my modem, but it just gives ERROR on that one)


-- 
MOSCOW: A grandfather who taught literature in an orphanage has gone on trial
in Rostov-on-the-Don after confessing to more than 50 gruesome sexual murders
whose victims included children as young as eight.
	-- Events in modern history, from the Sunday Mail, 19-Apr-92
",3
"Subject: Re: After 2000 years, can we say that Christian M
From: NUNNALLY@acs.harding.edu (John Nunnally)
 <kmr4.1587.734911207@po.CWRU.edu> <1qkoel$5fr@horus.ap.mchp.sni.de> <1qksc2$2mr@fido.asd.sgi.com>
Distribution: world
Organization: Harding University, Searcy, AR
Nntp-Posting-Host: acs.harding.edu
X-News-Reader: VMS NEWS 1.24In-Reply-To: livesey@solntze.wpd.sgi.com's message of 15 Apr 93 23:50:26 GMTLines: 67
Lines: 67

In <1qksc2$2mr@fido.asd.sgi.com> livesey@solntze.wpd.sgi.com writes:

> In article <1qkoel$5fr@horus.ap.mchp.sni.de>, frank@D012S658.uucp (Frank O'Dwyer) writes:
> |> 
> |> Good question, my point was that a world with truth is better than a world
> |> with falsehood.  A world in which it were possible to say ""yes, I am
> |> holding a Jew"" (the truth) and you, me, the Jew, and the SS guy all sit
> |> down to crack open a bottle of whiskey is better than the grim alternatives 
> |> you present. Obviously, this is not possible, and the best alternative seems
> |> to be to lie.  That's because other values are involved, such as life.
> |> Now that IS just my opinion - don't confuse the claim 'objective morality
> |> exists' with the claim 'I have a lock on morals'.
> 
> I think that at this point it would actually be quite easy to
> confuse objective morality with relative morality.
> 
> jon.
Actually, jon, that is quite true.  Christian people have caused
""objective morality"" to look very ""relative.""  After all, that was the
point of the original question in this thread, i.e. can we toss out
Christianity because it is so obviously inconsistent with its own
principles?  If you will bear with me, I will attempt to explain this
apparent inconsistency from at least one Christian's viewpoint:

If God exists and is the creator of mankind as the Bible claims, then
He has a pretty well-defined concept of what makes people tick
physically, emotionally, etc.  GOD has an ""objective"" morality for us.
That is to say, He has no trouble understanding what is good for (or
detrimental to) the creature He created. 

	Galatians 2:10-- For we [mankind] are His workmanship, created in
	Christ Jesus for good works [a morality], which God prepared
	beforehand [a well-defined design], that we might walk in them.

However, contrary to what many people assume (including the Pharasees
of the Bible,) God's morality cannot be completely codified in a list
of rules and regulations.  To some extent, every activity of a
person's life creates a new situation to which morality must be
applied.  There never could be enough volumes to codify God's
""objective"" morality for us. 

Throughout history, mankind has tried to reduce morality to a list of
rules (objectivity, if you please.)  In the Old Testament, we have
both principles and specific rules.  By the time of Jesus, most of the
principles were obscured by the emphasis men had placed on the rules.
Volumes of additional rules had been made to try to codify the
application of the principles.  We [mankind] weren't comfortable with
the ""subjectivity"" of principles. 

	For reference see Matthew 5 where Jesus explains the difference
	between the Law and the principles of the Law.  For example, in
	verses 21-22:  ""You have heard that the ancients were told,
	'You shall not commit murder'...and 'Whoever commits murder shall
	be liable to the court.'  But I say to you that everyone who is
	angry with his brother shall be liable to the court...""

The ""objective morality"" of God gets blurred by our inept
interpretation of it.  We [Christians] have made our biggest errors
when we have allowed any one person or group of people decide EXACTLY
what God intended for us.  If we [Christians] would stay committed to
seeking God's will instead of trying to prove we already had it all
figured out, we might do a better job of allowing others to find God's
""objective morality"" for themselves.  If Jesus is who he said he
was/is (and that's the fundamental question,) then HE IS ""objective
morality."" 

John Nunnally
",19
"From: gotribe@cbnewse.cb.att.com (richard.g.barry)
Subject: Re: Reds Without Sleeves (was Re: New Uniforms)
Article-I.D.: cbnewse.1993Apr6.220115.16282
Organization: AT&T
Lines: 21

In article <1993Apr6.204514.2180@adobe.com>, snichols@adobe.com (Sherri Nichols) writes:
> In article <12805@news.duke.edu> fierkelab@bchm.biochem.duke.edu (Eric Roush) writes:
> >
> >
> >Am I the only person who thinks the Reds sleeveless uniforms are
> >ugly?  Yet another reason why they won't win the NL West! ;)
> 

> If uniforms really were a deciding factor in pennant races, the '79 Pirates
> would have never won anything; those have to be the ugliest uniforms I've
> ever seen, particular the all-yellow set.
> 
> Sherri Nichols
> snichols@adobe.com
> 

My vote goes for the ('75?) Indians with their all-red uniforms.
Boog Powell once said he felt like a big red blood clot.

Rich Barry
barry@ihlpe.att.com
",9
"Organization: University of Illinois at Chicago, academic Computer Center
From: Jason Kratz <U28037@uicvm.uic.edu>
Subject: Re: Statement to everyone on t.p.g
 <1993Apr19.201300.27080@CSD-NewsHost.Stanford.EDU>
Lines: 43

In article <1993Apr19.201300.27080@CSD-NewsHost.Stanford.EDU>,
andy@SAIL.Stanford.EDU (Andy Freeman) says:
>
>Clue - Kratz' position isn't a defense against inaccuracy.
>
>I oppose gun control because it doesn't work.  If it did, I'd support
>it.  In fact, I supported gun control before I did my homework.
>
>There's no demand for pro-gun people who don't know what they're
>talking about.  In fact, they'd be much better off if they didn't say
>anything.
>
And why is this Freeman?  Even if a pro-gun person doesn't know what they are
talking about there is always the possibility that they will learn a thing or
two.  I am and will continue to post even if people get angry with what I have
to say.  I have several good sources of material now that I know where to look
so calm down.

>There's lots of information flowing on tpg for those interested in
>learning.  One can participate in those discussions without ranting
>inaccurately.  Failure to do so has consequences.
>
Ah, Freeman seems to forget from my statement that I am learning.  I have also
asked several of the not-so-hostile folks on this group for sources of
information to read.  Do you think, Freeman, that maybe this means I am
interested in learning?  I think it does because as you said people who don't
know anything won't be good for the pro-gun cause.

>Another good habit to get into is to go read-only for a while, to take
>the time to figure out how things work.
>
Another good habit to get into is to realize that not everyone is you Freeman
and accept mistakes.  Sure, maybe it could have been some type of
misinformation being slung by some anti-gun nut but it wasn't.  I made my
statement to inform everyone of this and everyone who replied said don't worry
about it but also to learn as much as you can.  They accepted my mistake and
gave me sources of information and told me to read as much as possible.  I have
read several posts of yours and have found them informative.  Why don't you
give me the same chance?

>-andy

Jason
",16
"From: gtd597a@prism.gatech.EDU (Hrivnak)
Subject: Re: VHS movie for sale
Organization: Georgia Institute of Technology
Lines: 14

In article <1qvk1u$jnu@bigboote.WPI.EDU> martimer@jaguar.WPI.EDU (the random one...) writes:
>>Dance with Wovies	($12.00)
>	    ^^^^^^ what the  hell ios a 'wovie' ?? (wovy (sp))??
				  ^^^
		           what the hell is 'ios'? 

Fix your own typos before you blame others....


-- 
GO SKINS!    ||""Now for the next question... Does emotional music have quite
GO BRAVES!   ||   an effect on you?"" - Mike Patton, Faith No More 
GO HORNETS!  ||
GO CAPITALS! ||Mike Friedman (Hrivnak fan!) Internet: gtd597a@prism.gatech.edu
",6
"From: karn@unix.ka9q.ampr.org (Phil Karn)
Subject: Re: Fifth Amendment and Passwords
Nntp-Posting-Host: unix.ka9q.ampr.org
Reply-To: karn@servo.qualcomm.com
Organization: Qualcomm, Inc
Lines: 19

In article <1993Apr18.233112.24107@colnet.cmhnet.org>, res@colnet.cmhnet.org (Rob Stampfli) writes:
|> >Sadly, it does not. Suspects can be compelled to give handwriting and
|> >voice exemplars, and to take blood and DNA tests.
|> 
|> I am sure that Mike is correct on this point.  I am also pretty sure that
|> administering ""truth serum"" would be ruled a violation of your right
|> not to incriminate yourself.  But, what is the salient difference?

You can find the salient difference in any number of 5th amendment
related Supreme Court opinions. The Court limits 5th amendment
protections to what they call ""testimonial"" evidence, as opposed to
physical evidence.

The whole question would hinge on whether a crypto key would be
considered ""testimonial"" evidence. I suppose arguments could be made
either way, though obviously I would hope it would be considered
testimonial.

Phil
",11
"From: richk@grebyn.com (Richard Krehbiel)
Subject: Re: VL-bus HDD/FDD controller or IDE HDD/FDD controller?
In-Reply-To: taybh@hpsgm2.sgp.hp.com's message of 20 Apr 93 13:30:17 GMT
Lines: 16
Organization: Grebyn Timesharing, Inc.

In article <62890018@hpsgm2.sgp.hp.com> taybh@hpsgm2.sgp.hp.com (Beng Hang TAY) writes:

>   Hi,
>       I am buying a Quantum LPS240AT 245 MB hardisk and is deciding a
>       HDD/FDD controller. Is 32-bit VL-bus HDD/FDD controller faster 
>       than 16 bit IDE HDD/FDD controller card?

No, VL-bus IDE is no faster than ISA IDE.  The IDE interface is
fundamentally nothing more than an extension of the ISA bus, and if
you hook it to VL-bus it'll work as fast as the slower of the two,
meaning ISA speed.

>       I hear that
>       the VL bus controller is SLOWER than a IDE controller?

On the other hand, I wouldn't expect it to be *slower*...
-- 
Richard Krehbiel                                 richk@grebyn.com
OS/2 2.0 will do for me until AmigaDOS for the 386 comes along...
",3
"From: hakamata@dpcdc.sony.co.jp (Hakamata Atsushi)
Subject: Need Info on font cartridge for HP LaserJet II
Reply-To: hakamata@dpcdc.sony.co.jp
Organization: Display Products Group, Sony Corporation, Tokyo, Japan
Lines: 11
Nntp-Posting-Host: 43.2.19.6

I am looking for good add-on font cartridge for HP LaserJet II.
I found in PC Magazine article IQ Enginnering and Pacific Data Products
are well-known maker of cartridge for HP LaserJet series. But I couldn't find
the model name of these products.

Any suggestions please.

Thanks in advance,

  Hakamata Atsushi
  Sony Corporation    Osaki Technology Center
",3
"From: nsl@doe.carleton.ca (Nelson Lup Shun Liu)
Subject: Conner CP3204F info please
Keywords: conner
Organization: Dept. of Electronics, Carleton University
Lines: 11

I am looking for information about this drive.  Switch settings, geometry..etc.

Conner CP3204F

Please reply via e-mail.  Many thanks in advance!

--
Nelson
nsl@doe.carleton.ca
",3
"From: kubovich@iastate.edu (Mark W Kubovich)
Subject: Common-mode noise and small signals
Keywords: noise common mode
Organization: Iowa State University, Ames IA
Lines: 20

I have never worked with really small signals before and have a few 
questions about low level noise.  I have noticed that the waveform 
synthesizer that I am using (Analogic 2020) has some relatively large
common mode noise on it.  I am using this synthesizer to 'null' out another
transient waveform and am amplifying the difference (~200uV) several hundred 
times.  The 2020 has about 1-3 mVp-p of common mode noise and this tends to
make my measurements hard to repeat.  (The noise is not quite in sync with 
line frequency, and on a spectrum analyzer, the main component is about 64Hz).

How can I get rid of the noise?  When I look at the spectrum using an
HP 3582A (audio range analyzer), the noise goes away the minute I switch to 
'isolation' on the input.  I am guessing the anlayzer has a diff amp on the 
input since it will read accurately down to DC.

Also, if I use a differential amplifier (IA) to solve the problem, 
how important is it to use one of these 'shield drivers' (an amp connected 
to the shield in sort of a feedback loop to remove trouble caused 
by different cable capacitances)?  If anyone can suggest a good IC IA for 
use with transient signals with content from 1KHz to about 300KHz, I would
appreciate it.  
",12
"Subject: curious about you
From: Maria Alice Ruth <MAO111@psuvm.psu.edu>
Organization: Penn State University
Lines: 20

Please satisfy my curiosity. I'm interested in finding out who is using the
e-mail system. Please do not flood me with mail after April 21st. Thanks!
Maria Alice Ruth  mao111@psuvm.bitnet or @psuvm.psu.edu

1. Are you male or female?

2. How long have you been using the e-mail system?

3. How do you have access (at work, at school, etc)?

4. Who taught you how to use the system? Is that person male or female?

5. Have you helped anyone to learn the system? Was that person(s) male or
   female?

6. Which net did you find my questions on?

7. Which other nets are you interested in?

8. How often do you read/post to the system?
",7
"From: dwilson@csugrad.cs.vt.edu (David Wilson)
Subject: VIDEO CAMERA, AMIGA 3000 For Sale as of 4/16
Lines: 46
Organization: Virginia Tech Computer Science Dept, Blacksburg, VA
Lines: 46

If you are interested in (any of) the following, please contact me:
        EMail           mbeck@vtssi.vt.edu
        Phone           (703)552-4381
        USMail          Michael Beck
                        1200 Progress Street #5500E
                        Blacksburg, Virginia 24060
~~~~~~~~~~FOR SALE as of 12AM 4/16/93~~~~~~~~~~
 
1       PANASONIC AF X8 CCD OmniMovie Camcorder
                VHS HQ
                High Speed Shutter
                Flying Erase Head
                ca. 3 years old, but only used VERY lightly
                Date/Time stamp
                Counter/Memory
                Rec Review
                Fade
                Back Light
                Auto/Manual Focus
                Built in microphone/Jack for external microphone
                Comes with:
                        Sturdy aluminum/hardplastic carrying case
                                (20"" long X 13"" wide X 6"" high)
                        Shoulder strap
                        Power adaptor/battery charger
                        Battery pack
                        Remote recording controller
                        UHF/VHF ---> cable adaptor
                        Audio/Video cables and adaptor
                Aproximate dimensions (measured around outmost features)
                        15"" long X 4"" wide X 8"" high (w/ handle)
                ASKING PRICE:  $BEST OFFER  ($700 new price)
 
1       AMIGA 3000UX    25mhz, unix compatible machine w/100 meg Hard
                Drive, 4 meg RAM, no monitor, keyboard (ESC and ~ keys 
                broken)
                ASKING PRICE:   $1500 OBO.
 
mult.   PROTEON P1390 token ring cards          
 
SOLD!!     AT&T Portable Cellular Phone, Model 3730
                ASKING PRICE:   $SOLD FOR $350 (Listed at $600 new)
 
SOLD!!  COMPAQ LTE/286 laptop - contact for details
                BEST OFFER SO FAR $SOLD FOR $475

",6
