category,text
smax,富士通 研究所 、 普通 スマホ ケータイ 3 d 撮影 可能 する 技術 開発   ゼロ 始める スマート フォン     富士通 研究所 26 日 、 既存 携帯 電話 スマート フォン カメラ 付き 端末 3 d 映像 撮影 できる 技術 開発 する 発表 する いる 。    小型 安価 アタッチメント 既存 携帯 電話 スマート フォン カメラ 前 取り付ける 、 撮影 する 映像 クラ ウド 3 d 映像 変換 処理 する こと 3 d 映像 撮影 可能 する 技術 。    アタッチメント 入手 する 、 3 d 非 対応 機器 3 d 映像 撮影 可能 なる 。      本 技術 詳細 、 2012 年 6 月 4 日 （ 月 ） 米国 ・ ハリスバーグ 開催 する れる 国際 会議 「 ieee   isce   ( international   symposium   on   consumer   electronics )」 発表 する れる 予定 。    記事 執筆 ： ゼロ 始める スマート フォン    ■ ゼロ 始める スマート フォン   ■ 富士通 研究所 、 普通 スマホ ケータイ 3 d 撮影 可能 する 技術 開発   |   ゼロ 始める スマート フォン    ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter   ・ 既存 携帯 電話 スマート フォン 簡単 3 d 映像 撮影 可能 する 技術 開発   :   富士通
smax,kddi 、 au 向け 「 regza   phone   is 04 」 「 regza   phone   is 11 t 」 不具合 ソフトウェア 更新 提供 開始   regza   phone ソフトウェア 更新 ！     kddi および 沖縄 セルラー 26 日 、 au 向け スマート フォン 「 regza   phone   is 04 」 「 regza   phone   is 11 t 」 （ ともに 富士通 東芝 モバイルコミュニケーションズ 製 ） 不具合 見つかる オンライン 経由 本体 ファームウェア 更新 サービス 「 ケータイアップデート 」 提供 開始 する こと お知らせ する いる 。    両 機種 今回 更新 する れる 内容 以下 1 点 。 更新 かかる 時間 、 regza   phone   is 04 最大 190 分 （ wi - fi 利用 する 場合 約 40 分 、 パソコン 利用 する 場合 約 20 分 ） 、 regza   phone   is 11 t 最大 30 分 。    ケータイアップデート 以下 事象 改善 する れる 。    ・ 災害 ・ 避難 情報 ご 利用 可能 なる 。   　 ※   災害 ・ 避難 情報 ご 利用 いただく 、 ケータイアップデート 後 au   market   　 　 「 au 災害 対策 」 アプリ ダウンロード いただく 必要 ござる 。    　 　 詳細 下記 ご 参照 下さる 。   　 　 　 ・ 災害 ・ 避難 情報       更新 、 regza   phone   is 11 t 本体 、 3 g 回線 利用 する 行う 方法 用意 する れる いる 。 更新 方法 「 regza   phone   is 04 ケータイアップデート 操作 手順   ( 5014 . 1907 . 15 または 5014 . 1907 . 24 場合 )   ( 1 . 1 mb )   [ pdf ]」「 regza   phone   is 04 ケータイアップデート 操作 手順   ( 5014 . 1907 . 33 または 5014 . 1907 . 39 場合 )   ( 1 . 1 mb )   [ pdf ]」 もしくは 「 ケータイアップデート 操作 手順 書   ( regza   phone   is 11 t )   ( 414 kb )   [ pdf ]」 参照 する くださる 。 アップデート かかる 情報 料 通信 料 、 無料 、 アップデート する 前後 他 アプリ 同期 する 通信 する 場合 、 通信 料 かかる 注意 する 。    以下 、 更新 注意 点 。 持つ いる 人 、 更新 する おく ！    ※   ケータイアップデート 更新 する れる ソフトウェア 、 上記 事象 以外 、 より 快適 au 携帯 電話 ご 利用 いただく ため 改善 内容 含む れる おる 。   ※   ケータイアップデート 詳細 つく 、 取扱 説明 書 ご 参照 いただく よう お願い 申し上げる 。   ※   ケータイアップデート wi - fi 通信 実施 する こと できる 。 モバイル ネットワーク 設定 チェック 上 操作 お願い する 。   ※   ケータイアップデート かかる 情報 料 、 通信 料 無料 。   ※   ケータイアップデート 所要 時間 電波 状況 等 若干 所要 時間 長い なる 場合 ござる 。   ※   ケータイアップデート 中 、 au 携帯 電話 操作 および 電話 発信 ・ 着信 できる 。   ※   ケータイアップデート 機能 、 更新 日時 指定 可能 予約 機能 具備 する おる 。 au 携帯 電話 ご 利用 なる 夜間 、 お客様 ご 都合 合わせる 更新 いただく こと 可能 なる おる 、 予約 機能 是非 ご 活用 くださる 。   ※   お客様 au 携帯 電話 ソフトウェア 更新 済み 否 、 au 携帯 電話 操作 いただく こと 、 判別 する こと 可能 。   ※   設備 定期 メンテナンス ため 毎月 第 2 火曜日 am 2 : 00 〜 am 7 : 00 間 ケータイアップデート ご 利用 いただける 。 ご 理解 ・ ご 協力 賜る よう よろしく お願い 申し上げる 。   ※   お客 さま is 04 ソフトウェア 更新 済み 否 、 regza   phone   is 04 操作 いただく こと 、 判別 する こと 可能 。    記事 執筆 ： memn 0 ck    ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter   ・ ケータイアップデート お知らせ   |   ケータイアップデート   |   au   ・ ケータイアップデート お知らせ   |   ケータイアップデート   |   au
smax,【 今週 オススメ 「 iphone アプリ 」 特集 ： 2012 年 4 月 22 〜 28 日 編 】   2012 年 4 月 22 〜 28 日 紹介 する オススメ 「 iphone アプリ 」 ！     先週 引き続く 今週 iphone アプリ 特集 お送り する 。 オススメ app   store ダウンロード できる 中 当 ブログメディア 「 s - max （ エスマックス ） 」 ここ 1 週間 紹介 する アプリ 一気に 見る いく ！    ■ あの アプリ この アプリ 欲しい ！ そんな よく ばり さん オススメ ！ 沢山 アプリ ギュッ 入る 「 200 +   in   1   :   appbundle !」   app   store ゲーム 、 ビジネス 、 旅行 数える きれる アプリケーション ある 。 あの アプリ 、 この アプリ 気 なる どんどん ダウンロード する 、 iphone 画面 アイコン だらけ なる しまう … 。 今回 紹介 する 「 200 +   in   1   :   appbundle !」 1 アプリ 、 アプリ 起動 する みる 「 utilities 」 、 「 games 」 、 「 camera 」 、 「 entertainment 」 カテゴリ 分け する れる アプリ 〜 たくさん 収録 する れる いる ん ！ ちょっとした 暇つぶし ゲーム ある 便利 アプリ 、 カメラ ギュッ 詰まる いる なんだか お 得 感 ある ♪ 、 早速 紹介 する いく 思う ！     ■ アルファベット 筆記 体 かっこよい 書ける よう 練習 する 「 筆記 体 書く 」   アルファベット 筆記 体 書く の 得意 ？ アルファベット 書く 機会 少ない しれる 、 綺麗 、 かっこよい 書ける 嬉しい ！ 今回 紹介 する iphone 向け アプリ 「 筆記 体 書く 」 苦手 筆記 体 かっこよい かける よう 練習 する こと できる ♪ これから アルファベット 練習 する 方 おすすめ 。 、 早速 、 紹介 する みる 思う 。     ■ スタイリッシュ 画面 天気 確認 する ！ 「 天気 °」   毎日 確認 する 天気 予報 画面 ちょっと かっこよい する みる ？ 時刻 天気 合わせる アニメーション とっても 綺麗 かっこいい クール iphone 向け 天気 アプリ 「 天気 °」 紹介 する 思う 。 この アプリ 3 種類 ウィジェット 好み タイプ 選べる よう なる いる ほか 、 好み 表示 内容 変更 する こと できる android よい 見かける 天気 アプリ 風 なる いる 。 iphone 天気 予報 見る とき ちょっと かっこいい 画面 確認 する みる いかが 。 では 、 早速 、 紹介 する いく 思う 。     ■ 楽しい 旅行 お供 美味しい 駅弁 食べる ！ 「 駅弁 び 」   もうすぐ ゴールデンウィーク やってくる ！ 家族 恋人 、 友達 旅行 計画 立てる いる 人 多い 思う 。 東海道新幹線 利用 する 旅行 計画 立てる いる 方 おすすめ iphone 向け アプリ 紹介 する 思う 。 その アプリ 「 駅弁 び 」 ！ せっかく 楽しい 旅行 ちょっと 贅沢 する 美味しい 駅弁 食べる みる 思う ？ どの 駅 どの 駅弁 食べる られる の 分かる 事前 チェック する 美味しい 駅弁 たべる いる 。 仕事 出張 人 駅弁 びでおいしそうな 駅弁 食べる ちる ょっとほっこりしてみてはいかがでしょうか 。 、 どんな 美味しい そう 駅弁 ある の チェック する みる 思う ！     記事 執筆 ： s - max 編集 部    ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter
smax,"ダイヤモンド 輝き 手軽 シミュレート できる 「 exelco   diamond 」 【 android アプリ 】   アイディアルラウンドブリリアントカット ！     ダイヤモンド いう エンゲージリング 選ぶ れる 宝石 根強い 人気 。 なん 、 ダイヤモンド 永遠 変わる 象徴 ん そう 。    exelco ベルギー 200 年 伝統 ある 研磨 技術 名門 、 4 代目 マーセル・トルコウスキー アイディアルラウンドブリリアントカット 発明 する そう 。    カット ダイヤモンド 輝き 最も 影響 与える 、 大きい 価値 変える よう 。 せっかく 原石 良い 、 カット 技術 低い 価値 低い なる しまう こと … … 。    そんな せっかく 一生 一 度 大切 ダイヤモンド 指輪 、 じっくり 選ぶ もの 。    今回 紹介 する android 向け アプリ 「 exelco   diamond 」 ダイヤモンド カラット 数 デザイン 選ぶ 、 リング 試着 疑似 体験 できる もの の 。    さっそく 紹介 する いく 思う 。   では 、 アプリ 起動 する せる みる 。    操作 非常 簡単 。    画面 ダイヤモンド 3 種類 出る くる お 好き サイズ 選ぶ 下さる 。      石 選ぶ 次 リング デザイン 。    横 スライド する せる 他 デザイン 確認 できる 。      指輪 完成 する ♪    こんなに でっかい ダイヤモンド リング 実際 はめる 日 来る の ？      次に 擬似 試着 ため 、 指 写真 撮る 。    微妙 指輪 サイズ 変える 、 回転 する せる する 自分 手 合わせる いく 。      写真 撮れる 、 そのまま 誰 メール 送る こと できる 。    ギャラリー 保存 する 、 他 デザイン シミュレート できる 、 納得 いく 試す くださる ！      まだ リリース する れる せい 、 石 3 サイズ 、 リング デザイン 7 種類 無い の ちょっと 残念 。 リング デザイン 増える もっと 楽しめる そう 。    今後 アップデート 期待 する 思う 。    オマケ … … こ ー ゆ ーオフザケ できる ☆      記事 執筆 ： hisumi    アプリ 名 ： exelco   diamond   価格 ： 無料   カテゴリ ： アプリ   ＞   エンターテイメント   開発 者 ： cima   co ., ltd .   バージョン ： 1 . 0   android   要件 ： 2 . 1   以上   google   play   store ： http :// play . google . com / store / apps / details ? id = com . exelco . exelco       ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter"
smax,缶 ひたすら 潰す ！ 童心 思い出せる ゲーム 「 みかん 上 アルミ 缶 」 【 android アプリ 】   … … ダジャレ ？ ！     子供 頃 なに やる 競争 。 そう 、 空き缶 どっち 早い 潰せる 、 どっち より きれい 潰せる … … 。    今回 紹介 する android 向け アプリ 「 みかん 上 アルミ 缶 」 、 そんな 童心 ちょっと 思い出せる そう アプリ 。    では 、 さっそく 紹介 する いく 思う 。    アプリ 起動 する みる 。    メニュー シンプル 3 。    ゲーム 始める ［ スタート ］ 、 今 記録 残る いる ［ スコア ］ 、 ゲーム 終了 する ［ やめる ］ 。    ゲーム ルール 無い の 、 きっと ゲーム 単純 楽しめる 。    さっそく ［ スタート ］ する 。      ゲーム 画面 シンプル 。    岩 よう みかん 上 アルミ 缶 乗る いる 。    背景 絵 土管 置く ある 、 電柱 木製 ノスタルジック 。      さて 、 缶 、 画面 上部 缶 向ける スワイプ する 潰れる 。    その 度 点数 入る いく 。    カシャ ！ 音 小気味 良い 。      1 個 潰れる 次 缶 置く れる 、 また 潰す 単純 作業 的 ゲーム … … 油断 する いる 、 突然 失敗 する 。    カコッ 。 音 残念 感 増長 する せる 。      また 、 うまい 潰せる いる 時々 グラグラ する いる 缶 ある 、 うまい 踏める こと ある … … 。      シンプル 油断 できる ゲーム 。 もう少し 何 変る 要素 ある … … 思う 、 これ これ シンプル 楽しめる の の 思う 。    缶 潰す ゲーム 、 意外と 何 度 やる しまう ！    童心 思い出す ため 、 暇つぶし 遊ぶ みる くださる 。     https :// play . google . com / store / apps / details ? id =    記事 執筆 ： hisumi    アプリ 名 ： みかん 上 アルミ 缶   価格 ： 無料   カテゴリ ： ゲーム   ＞   カジュアル   開発 者 ： gufu   products   バージョン ： 1 . 0   android   要件 ： 2 . 2   以上   google   play   store ： http :// play . google . com / store / apps / details ? id = com . gufu _ products . al _ mican       ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter
smax,文化 遺産 知る ！ 国宝 〜 仏像 ・ 彫刻 編 「 国宝 仏像 map 」 【 android アプリ 】   国宝 仏像 探索 する ！     行楽 季節 。 温泉 行く の 良い 、 新宿 御苑 大阪城公園 よう 大きい 公園 行く の 良い さ そう 、 登山 良い さ そう 。    でも 、 たま 日本 文化 遺産 国宝 仏像 彫刻 見る 行く みる ？ ゴールデンウィーク 残り少ない なる くる 、 たま そんな しぶい ところ 行く みる の いい ん 思う 。    そんな とき 役立つ の 今回 紹介 する android 向け アプリ 「 国宝 仏像 map 」 。 この アプリ 日本 各地 国宝 位置 地図 上 表示 する くれる 、 現在地 経路 検索 できる よう なる いる 、 国宝 仏像 彫刻 見る 行く とき 便利 そう 。    では 、 さっそく 紹介 する いく 。    まずは いつも よう アプリ 起動 する みる 。    現在地 青い ピン 、 国宝 赤い ピン 。    国宝 どこ ある 詳しい 知る 、 「 やっぱり ！ 」 よう 密集 っぷり 。      ピンチ 操作 地図 拡大 する いく 、 その 中 意外と 離れる 場所 ある ん … … わかる くる 。    赤い ピン タップ する 、 文化 遺産 名称 表示 する れる 。      もう一度 タップ する 文化 遺産 詳細 ページ 開く 。    詳細 ページ いう アプリ 内 情報 入る いる 訳 、 すべて 検索 詳細 確認 する こと なる 。    wikipedia 検索 結果 アプリ 内 表示 する 便利 そう 。    経路 検索 、 現在地 経路 マップ （ google   map ） 上 示す くれる 。      また 、 左下 ある リスト ボタン 押す 全国 国宝 名称 一覧 見る られる 。 一覧 見る 意外と 知る てる もの ある 思う 。      この 「 国宝 仏像 map 」 アプリ いつも 違う 行楽 楽しむ 見る 下さる 。    お寺 神社 意外と 落ち着く ！    記事 執筆 ： hisumi    アプリ 名 ： 国宝 仏像 map   価格 ： 無料   カテゴリ ： アプリ   ＞   旅行 ＆ 地域   開発 者 ： atech   inc .   バージョン ： 1 . 791   android   要件 ： 1 . 6   以上   google   play   store ： http :// play . google . com / store / apps / details ? id = jp . ne . atech . buddhistfree       ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter
smax,仲間 力 合わせる 共に 起床 する ！ 個性 的 すぎる ソーシャル 目覚ましい アプリ 「 目覚まし 同盟 」 【 playstationvita アプリ 】   世界 初 ！ ソーシャル 目覚ましい アプリ 登場 ！     昨今 スマート フォン ガラケー 大抵 、 目覚まし アラーム 機能 搭載 する れる いる アプリ 目覚まし アプリ ウィジェット たくさん ある 。    そんな 中 、 目覚まし 時計 アプリ 数 ある 「 オンライン 対応 する ソーシャル 要素 持つ 目覚まし 時計 アプリ 」 、 今 類 見る 変り種 playstationvita 用 目覚まし アプリ 「 目覚まし 同盟 」 紹介 する 。    ■ 基本 目覚まし 時計 ？   当然 こと 目覚まし 時計 アプリ 、 本 アプリ 目的 あくまで 「 設定 する 時間 起床 する 」 こと なる 。    では この アプリ 最大 特徴 いう 、 記事 タイトル 通り 「 目覚まし 時計 ソーシャル 機能 もたせる いる 」 点 。    これ 、 同 時刻 アラーム 設定 する 「 最大 12 人 アプリ 使用 者 ランダム 集める 、 チーム 組み 起床 時間 全員 起きる こと 」 目標 なる 。        ■ 「 みんな 起床 」 やる みる    時計 画面 、 デザイン 時刻 表示 デジアナ 変更 設定 できる 。    1 . アラーム セット する 。    音量 アプリ 側 大きい する 本体 ボリューム 絞る ある 音 小さい なる しまう 注意 する くださる 。    時刻 設定 画面 。 時間 ずらす 左側 アナログ 時計 中 風景 夕方 夜 なる 芸 細かい 。    2 . この 画面 なる 放置 する 。    左上 アラーム 待機 する れる いる こと 確認 できる そのまま 放置 ok 。   バッテリー 消耗 心配 場合 、 充電 ケーブル 接続 する クレー ドル 載せる する 給電 状態 する おく いう 。    しばらく する 本体 側 ディスプレイ オフ なる 自動的 待機 状態 なる 。     ■ 起床   設定 する 時間 なる アラーム 鳴る 、 起こす れる （ 目覚まし 時計 当たり前 の ） 。 ここ 、 この アプリ 真骨頂 、 「 同盟 メンバー 起床 急かす ・ 急かす れる 」 こと なる 。    自分 起きる アラーム 止める 直後 画面    この 画面 寝る いる 人 アイコ ン タップ する 相手 psv 「 おきる ー 」 「 おきる ー 」 声 送る こと できる 。    そして 、 目覚まし 同盟 メンバー 全員 5 分 以内 起床 する 「 同盟 成功 」 なる 。     朝 起床 一大 イベント ！ ！     さらに 豪勢 ムダ 機能 、 同盟 成功 とき 同盟 参加 者 スタッフロール よう 紹介 する れる 。     尚 、 起床 する 順 なる 、 先頭 自分 誇らしい なれる ？    この 他 アラーム 鳴動 30 秒 以内 起床 する 「 電光石火 」 称号 もらえる ゲーム よう 要素 ある する 。    また 、 起床 リザルト 確認 する こと できる 他 psn トロフィー 対応 する いる 。     本 記事 執筆 ため 試用 中 、 筆者 一度 寝過ごす （ 汗    ちなみに 、 オンライン 利用 する 一般 的 アラーム 機能 （ ラーメン タイマー 付 ） ある 。    これ ない 「 みんな 起こす もらえる ・ 起こす あげる 」 行なう こと できる 新しい 目覚ましい アプリ 「 目覚まし 同盟 」 、 朝 一 番 連帯 責任 スリル 味わう 方 起床 毎日 生活 中 他 人 ゆる ー く つながる てる 感 愉しい みたい 方 、 是非 お 試し あれ 。    記事 執筆 ： 河童 丸   アプリ 名 ： 目覚まし 同盟   価格 ： 無料   カテゴリ ： アプリケーション   開発 者 ： ソニー・コンピュータエンタテインメント   コンテンツ 容量 ： 63 mb     ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter   ・ psn 公式 目覚ましい 同盟 紹介 ページ
smax,ntt ドコモ 、 arrows   x   f - 05 d 定期 通信 正常 動作 する 不具合 ソフトウェア 更新 提供 開始   arrows   x   f - 05 d ソフトウェア 更新 ！     ntt ドコモ 26 日 、 lte 規格 次世代 高速 データ通信 サービス 「 xi （ クロッシィ ） 」 4 . 3 インチ hd 液晶 、 デュアル コア cpu 、 防水 、 お サイフケータイ 、 ワンセグ 、 赤外線 “ 全部 入り ” 言える 機能 搭載 する 、 android   2 . 3 （ 開発 コード 名 ： gingerbread ） 採用 する スマート フォン 「 arrows   x   lte   f - 05 d 」 （ 富士通 製 ） プリインストール する れる いる アプリケーション 定期 的 通信 する 際 正常 動作 する 不具合 ある ネットワーク 経由 本体 ファームウェア アップデート サービス 「 ソフトウェア 更新 」 提供 開始 する こと お知らせ する いる 。    今回 修正 する れる 不具合 、 以下 1 点 なる いる 。 更新 期間 、 2015 年 4 月 30 日 。 更新 時間 、 約 6 分 、 arrows   x   lte   f - 05 d ソフトウェア 更新 、 これ 3 回 目 なる 。    ※ 下記 以外 、 より 快適 ご 利用 いただく ため 更新 一部 仕様 および 表示 変更 含む れる いる 。    改善 する れる 事象   ・ プリインストール する れる いる アプリケーション 定期 的 通信 する 際 、 正常 動作 する 場合 ある 。      更新 、 自動 更新 対応 する おる 、 新しい ソフトウェア 自動 ダウンロード する 、 あらかじめ 設定 する 時間 （ デフォルト 午前 2 時 〜 午前 4 時 ） 書換え 行う れる 。 また 、 ホーム 画面 「 メニュー ボタン 」 ⇒「 設定 」 ⇒「 端末 情報 」 ⇒「 ソフトウェア 更新 」 選択 する 、 画面 案内 操作 行う こと 、 即時 更新 可能 なる いる 。 詳しい 操作 手順 、 「 ソフトウェア 更新   簡易 操作 手順 （ arrows   x   lte   f - 05 d ） （ pdf 形式 ： 135 kb ） 」 参照 する 下さる 。    ソフトウェア 更新 行う 際 、 以下 注意 点 ある 、 ご 注意 くださる 。    ・ ソフトウェア 更新 お客様 責任 実施 する くださる 。   ・ ソフトウェア 更新 手順 よく お 読む いただく 実施 する くださる 。   ・ ソフトウェア 更新 データ 残す まま 行う こと できる 、 万が一 備える 、 大切 データ 必ず バックアップ 行う 、 実施 する くださる 。 バックアップ 方法 詳細 取扱 説明 書 ご 参照 くださる 。   ・ 一旦 ソフトウェア 更新 実施 する 、 前 バージョン 戻す こと できる ご 了承 くださる 。   ・ ソフトウェア 更新 実施 する 、 お客様 ご 自身 インストール する れる アプリケーション 使用 できる なる 場合 ある 。   ・ 本体 メモリ 空き 容量 不足 （ 5 mb 以下 ） する いる 場合 ソフトウェア 更新 できる 。 不要 アプリケーション 削除 する 空き 容量 増やす 後 、 実施 する くださる 。   ・ ソフトウェア 更新 中 電池 パック 外す くださる 。 更新 失敗 する こと ある 。   ・ ソフトウェア 更新 行う 際 、 電池 フル 充電 する おく くださる 。   ・ 次 場合 ソフトウェア 更新 できる 。   　 　 ・ 通話 中 ・ 圏外 いる とき   　 　 ・ 国際 ローミング 中   　 　 ・ 機内 モード 中   　 　 ・ wi - fi ネットワーク 接続 中   　 　 ・ os バージョンアップ 中   　 　 ・ 日付 ・ 時刻 正しい 設定 する いる とき   　 　 ・ ソフトウェア 更新 必要 電池 残 量 ない とき   　 　 ・ ソフトウェア 更新 必要 空き 容量 十分 とき   ・ ソフトウェア 更新 （ ダウンロード 、 書換え ） 時間 かかる こと ある 。   ・ ソフトウェア 更新 中 、 電話 発信 利用 する こと できる （ ダウンロード 中 音声 着信 可能 。 ただし 音声 着信 時 ダウンロード 中断 する れる ） 。   ・ ソフトウェア 更新 際 、 サーバー （ 当社 サイト ） ssl ／ tls 通信 行う 。   ・ ソフトウェア 更新 、 電波 強い 、 アンテナ マーク 4 本 表示 する れる いる 状態 、 移動 する 実行 する こと おすすめ する 。   ・ ソフトウェア ダウンロード 中 電波 状態 悪い なる 、 ダウンロード 中止 する れる 場合 、 再度 電波 状態 よい 場所 ソフトウェア 更新 行う くださる 。   ・ すでに ソフトウェア 更新 済み 場合 、 ソフトウェア 更新 チェック 行う 際 「 更新 必要 ある 。 この まま お 使う くださる 。 」 表示 する れる 。   ・ 国際 ローミング 中 、 もしくは 、 圏外 いる とき 、 ［ ローミング 中 もしくは 圏外 時 更新 できる 。 ］ 表示 する れる 。   ・ ソフトウェア 更新 必要 電池 残 量 ない とき 、 ［ 充電 不足 ため 更新 できる 。 フル 充電 する 再度 更新 実行 する くださる 。 ］ 表示 する れる 。   ・ ソフトウェア 更新 中 送信 する れる くる sms 、 sms センター 保管 する れる 。   ・ ソフトウェア ダウンロード 中 sms 受信 可能 、 メールアプリ 起動 する ダウンロード 中断 する れる 。   ・ ソフトウェア 更新 際 、 お客様 foma 端末 固有 情報 （ 機種 製造 番号 ） 、 自動的 サーバー （ 当社 管理 する ソフトウェア 更新 用 サーバー ） 送信 する れる 。 当社 送信 する れる 情報 、 ソフトウェア 更新 以外 目的 利用 いたす 。   ・ ソフトウェア 更新 失敗 する 場合 、 「 書換え 失敗 する 」 表示 する れる 、 一切 操作 できる なる 可能 性 ある 。 その 場合 、 大変 お手数 ドコモ 指定 故障 取扱 窓口 お越し いただける よう お願い いたす 。   ・ pin コード 設定 する れる いる とき 、 書き換え 処理 後 再 起動 途中 、 pin コード 入力 する 画面 表示 する れる 、 pin コード 入力 する 必要 ある 。   ・ ソフトウェア 更新 中 、 他 アプリケーション 起動 する くださる 。    記事 執筆 ： memn 0 ck    ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter   ・ arrows   x   lte   f - 05 d 製品 アップデート 情報   |   お客様 サポート   |   ntt ドコモ
smax,お気に入り 写真 ガラス 玉 閉じ込める ちゃう ！ 「 グラスフィア   〜 glass   sphere 〜 」 【 iphone アプリ 】   豊富 種類 ガラス 玉 レンズ 写真 カスタマイズ する ！     撮影 する 写真 加工 する アプリ たくさん ある 。 複数 写真 合成 する 、 切り抜く いろいろ ある 、 今回 紹介 する iphone 向け 「 グラスフィア   〜 glass   sphere 〜 」 ガラス 玉 中 お気に入り 写真 閉じ込める ちゃう 写真 加工 アプリ 。    ガラス 玉 レンズ 背景 、 写真 組み合わせる いく 、 同じ 写真 印象 ガラッ 変わる 、 神秘 的 1 枚 なる する ♪    操作 方法 シンプル どなた 簡単 写真 ガラス 玉 中 閉じ込める こと できる いる 。    では 、 詳しい 見る いく 思う 。    カメラロール 写真 選ぶ 、 直接 カメラ 撮影 選ぶ 気に入る 写真 ガラス 球 映し出す こと できる 。   ガラス 球 全部 16 種類 、 背景 全部 25 種類 ある 、 同じ 写真 ガラッ 印象 変わる 組み合わせ 神秘 的 写真 生まれ変わる せる こと できる いる 。    アプリ 起動 画面    上部 リボン 下 引く レンズ 表示 する れる 、 中央 ガラス 球 ある 背景 部分 横 スワイプ する 背景 変わる 。 レンズ 背景 組み合わせ いろいろ 試す こと できる 。    レンズ 、 背景 変更 方法    リボン 下 引く 画面 よう ガラス 球 下 表示 する れる 、 ガラス 球 中央 アイコ ン タップ する 他 レンズ 表示 する こと できる 。      レンズ 全部 16 種類    作成 する 、 気に入る 画像 保存 する こと できる 壁紙 設定 する こと できる 。    桜 写真 ガラス 球 入れる みる 。     保存 する 画像    虹 撮影 する 写真 加工 する みる 。   地球儀 背景 なんだか 神秘 的 写真 仕上がり 満足 ♪        写真 全体 中央 部分 ガラス 玉 映し出す れる 写真 選ぶ 、 撮影 する とき ちょっと コツ 入る 、 16 種類 レンズ 25 種類 背景 ある いろいろ 加工 する こと できる 楽しい ！    記事 執筆 ： ゃんこ    アプリ 名 ： グラスフィア   〜 glass   sphere 〜   価格 ： 無料   カテゴリ ： 写真 ／ ビデオ   開発 者 ： project   ner .   バージョン ： 1 . 0 . 0   条件 ： iphone   3 gs 、 iphone   4 、 iphone   4 s 、 ipod   touch （ 第 3 世代 ） 、 ipod   touch   ( 第 4 世代 )、 および ipad   対応 。 ios   5 . 1   以降 必要   itunes   store ： http :// itunes . apple . com / jp / app / id 517166201 ? mt = 8        ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter
smax,"エコタクドットコム 、 iphone はじめ する スマート フォン 修理 グッズ 扱う 「 smart   echika   池袋 店 」 オープン ！   smart   echika   池袋 店 オープン ！     エコタクドットコム 4 月 25 日 ( 水 ) 、 東京 メトロ 池袋 駅 駅 チカ 商業 施設 「 echika   池袋 ( エチカ・イケブクロ )」 「 smart   echika   池袋 店 」 オープン する 。    smart   echika   池袋 店 、 同社 展開 する 、 iphone ipod   touch 、 ipad はじめ android スマート フォン black   berry 修理 および 周辺 機器 関連 グッズ 販売 行う ショップ 。 横浜 店 、 渋谷 店 、 新橋 店 続く 4 店舗 目 なる 。    smart   echika   池袋 店 、 スマート フォン 修理 アクセサリー 販売 加える 、 iphone android   で 撮影 する 写真 約 3 秒 ( l サイズ ) プリント アウト できる セルフ プリント サービス 機 「 printrush （ プリント ラッシュ ） 」 設置 する いる 。    店舗 場所 、 池袋 駅 西口 側 駅 チカ 商業 施設 echika 池袋 内 パサージュ・ドゥ・メトロゾーン 、 営業 時間 10 時 21 時 。    smart 、 2009 年 12 月 横浜 店 ( 横浜 ・ 関内 ) 運営 開始 。 その後 、 渋谷 店 、 新橋 店 出店 する おる 、 これ 行く 修理 ・ サポート 30 , 000 件 超える いう 。    記事 執筆 ： 2106 bpm ( つと むび ー ぴ ー えむ )    ■ 関連 リンク   ・ エスマックス （ s - max ）   ・ エスマックス （ s - max ）   smaxjp   on   twitter   ・ iphone 修理 ガラス 割れ トップ ！ スマート フォン 修理 周辺 機器 販売 「 smart   横浜 店 」 【 レポート 】   -   s - max   -   ライブドアブログ   ・ エコタクドットコム 、 ソフトバンク モバイル 提携 iphone   4 s 新規 契約 ・ 機種 変更 受付 開始   -   s - max   -   ライブドアブログ   ・ エコタクドットコム 、 iphone / ipod   touch 買取 サービス 「 reuse   phone 」 開始   -   s - max   -   ライブドアブログ   ・ 【 今週 オススメ 「 iphone アプリ 」 特集 ： 2012 年 4 月 22 〜 28 日 編 】   -   s - max   -   ライブドアブログ   ・ 【 これ 絶対 入れる みる ！ エスマックス オススメ する 「 iphone アプリ 」 特集 】   -   s - max   -   ライブドアブログ   ・ smart   ・ エコタクドットコム   ・ echika   -   エチカ 池袋   -"
